,index,cell_type_name,ENSG00000000003,ENSG00000000005,ENSG00000000419,ENSG00000000457,ENSG00000000460,ENSG00000000938,ENSG00000000971,ENSG00000001036,ENSG00000001084,ENSG00000001167,ENSG00000001460,ENSG00000001461,ENSG00000001497,ENSG00000001561,ENSG00000001617,ENSG00000001626,ENSG00000001629,ENSG00000001630,ENSG00000001631,ENSG00000002016,ENSG00000002079,ENSG00000002330,ENSG00000002549,ENSG00000002586,ENSG00000002587,ENSG00000002726,ENSG00000002745,ENSG00000002746,ENSG00000002822,ENSG00000002834,ENSG00000002919,ENSG00000002933,ENSG00000003056,ENSG00000003096,ENSG00000003137,ENSG00000003147,ENSG00000003249,ENSG00000003393,ENSG00000003400,ENSG00000003402,ENSG00000003436,ENSG00000003509,ENSG00000003756,ENSG00000003987,ENSG00000003989,ENSG00000004059,ENSG00000004139,ENSG00000004142,ENSG00000004399,ENSG00000004455,ENSG00000004468,ENSG00000004478,ENSG00000004487,ENSG00000004534,ENSG00000004660,ENSG00000004700,ENSG00000004766,ENSG00000004776,ENSG00000004777,ENSG00000004779,ENSG00000004799,ENSG00000004809,ENSG00000004838,ENSG00000004846,ENSG00000004848,ENSG00000004864,ENSG00000004866,ENSG00000004897,ENSG00000004939,ENSG00000004948,ENSG00000004961,ENSG00000004975,ENSG00000005001,ENSG00000005007,ENSG00000005020,ENSG00000005022,ENSG00000005059,ENSG00000005073,ENSG00000005075,ENSG00000005100,ENSG00000005102,ENSG00000005108,ENSG00000005156,ENSG00000005175,ENSG00000005187,ENSG00000005189,ENSG00000005194,ENSG00000005206,ENSG00000005238,ENSG00000005243,ENSG00000005249,ENSG00000005302,ENSG00000005339,ENSG00000005379,ENSG00000005381,ENSG00000005421,ENSG00000005436,ENSG00000005448,ENSG00000005469,ENSG00000005471,ENSG00000005483,ENSG00000005486,ENSG00000005513,ENSG00000005700,ENSG00000005801,ENSG00000005810,ENSG00000005812,ENSG00000005844,ENSG00000005882,ENSG00000005884,ENSG00000005889,ENSG00000005893,ENSG00000005961,ENSG00000005981,ENSG00000006007,ENSG00000006015,ENSG00000006016,ENSG00000006025,ENSG00000006042,ENSG00000006047,ENSG00000006059,ENSG00000006062,ENSG00000006071,ENSG00000006116,ENSG00000006118,ENSG00000006125,ENSG00000006128,ENSG00000006194,ENSG00000006210,ENSG00000006282,ENSG00000006283,ENSG00000006327,ENSG00000006377,ENSG00000006432,ENSG00000006451,ENSG00000006453,ENSG00000006459,ENSG00000006468,ENSG00000006530,ENSG00000006534,ENSG00000006555,ENSG00000006576,ENSG00000006606,ENSG00000006607,ENSG00000006611,ENSG00000006625,ENSG00000006634,ENSG00000006638,ENSG00000006652,ENSG00000006659,ENSG00000006695,ENSG00000006704,ENSG00000006712,ENSG00000006715,ENSG00000006740,ENSG00000006744,ENSG00000006747,ENSG00000006756,ENSG00000006757,ENSG00000006788,ENSG00000006831,ENSG00000006837,ENSG00000007001,ENSG00000007038,ENSG00000007047,ENSG00000007062,ENSG00000007080,ENSG00000007129,ENSG00000007168,ENSG00000007171,ENSG00000007174,ENSG00000007202,ENSG00000007216,ENSG00000007237,ENSG00000007255,ENSG00000007264,ENSG00000007306,ENSG00000007312,ENSG00000007314,ENSG00000007341,ENSG00000007350,ENSG00000007372,ENSG00000007376,ENSG00000007384,ENSG00000007392,ENSG00000007402,ENSG00000007516,ENSG00000007520,ENSG00000007541,ENSG00000007545,ENSG00000007866,ENSG00000007908,ENSG00000007923,ENSG00000007933,ENSG00000007944,ENSG00000007952,ENSG00000007968,ENSG00000008018,ENSG00000008056,ENSG00000008083,ENSG00000008086,ENSG00000008118,ENSG00000008128,ENSG00000008130,ENSG00000008196,ENSG00000008197,ENSG00000008226,ENSG00000008256,ENSG00000008277,ENSG00000008282,ENSG00000008283,ENSG00000008294,ENSG00000008300,ENSG00000008311,ENSG00000008323,ENSG00000008324,ENSG00000008382,ENSG00000008394,ENSG00000008405,ENSG00000008438,ENSG00000008441,ENSG00000008513,ENSG00000008516,ENSG00000008517,ENSG00000008710,ENSG00000008735,ENSG00000008838,ENSG00000008853,ENSG00000008869,ENSG00000008952,ENSG00000008988,ENSG00000009307,ENSG00000009335,ENSG00000009413,ENSG00000009694,ENSG00000009709,ENSG00000009724,ENSG00000009765,ENSG00000009780,ENSG00000009790,ENSG00000009830,ENSG00000009844,ENSG00000009950,ENSG00000009954,ENSG00000010017,ENSG00000010030,ENSG00000010072,ENSG00000010165,ENSG00000010219,ENSG00000010244,ENSG00000010256,ENSG00000010270,ENSG00000010278,ENSG00000010282,ENSG00000010292,ENSG00000010295,ENSG00000010310,ENSG00000010318,ENSG00000010319,ENSG00000010322,ENSG00000010327,ENSG00000010361,ENSG00000010379,ENSG00000010404,ENSG00000010438,ENSG00000010539,ENSG00000010610,ENSG00000010626,ENSG00000010671,ENSG00000010704,ENSG00000010803,ENSG00000010810,ENSG00000010818,ENSG00000010932,ENSG00000011007,ENSG00000011009,ENSG00000011021,ENSG00000011028,ENSG00000011052,ENSG00000011083,ENSG00000011105,ENSG00000011114,ENSG00000011132,ENSG00000011143,ENSG00000011198,ENSG00000011201,ENSG00000011243,ENSG00000011258,ENSG00000011260,ENSG00000011275,ENSG00000011295,ENSG00000011304,ENSG00000011332,ENSG00000011347,ENSG00000011376,ENSG00000011405,ENSG00000011422,ENSG00000011426,ENSG00000011451,ENSG00000011454,ENSG00000011465,ENSG00000011478,ENSG00000011485,ENSG00000011523,ENSG00000011566,ENSG00000011590,ENSG00000011600,ENSG00000011638,ENSG00000011677,ENSG00000012048,ENSG00000012061,ENSG00000012124,ENSG00000012171,ENSG00000012174,ENSG00000012211,ENSG00000012223,ENSG00000012232,ENSG00000012504,ENSG00000012660,ENSG00000012779,ENSG00000012817,ENSG00000012822,ENSG00000012963,ENSG00000012983,ENSG00000013016,ENSG00000013275,ENSG00000013288,ENSG00000013293,ENSG00000013297,ENSG00000013306,ENSG00000013364,ENSG00000013374,ENSG00000013375,ENSG00000013392,ENSG00000013441,ENSG00000013503,ENSG00000013523,ENSG00000013561,ENSG00000013563,ENSG00000013573,ENSG00000013583,ENSG00000013588,ENSG00000013619,ENSG00000013725,ENSG00000013810,ENSG00000014123,ENSG00000014138,ENSG00000014164,ENSG00000014216,ENSG00000014257,ENSG00000014641,ENSG00000014824,ENSG00000014914,ENSG00000014919,ENSG00000015133,ENSG00000015153,ENSG00000015171,ENSG00000015285,ENSG00000015413,ENSG00000015475,ENSG00000015479,ENSG00000015520,ENSG00000015532,ENSG00000015568,ENSG00000015592,ENSG00000015676,ENSG00000016082,ENSG00000016391,ENSG00000016402,ENSG00000016490,ENSG00000016602,ENSG00000016864,ENSG00000017260,ENSG00000017427,ENSG00000017483,ENSG00000017797,ENSG00000018189,ENSG00000018236,ENSG00000018280,ENSG00000018408,ENSG00000018510,ENSG00000018607,ENSG00000018610,ENSG00000018625,ENSG00000018699,ENSG00000018869,ENSG00000019102,ENSG00000019144,ENSG00000019169,ENSG00000019186,ENSG00000019485,ENSG00000019505,ENSG00000019549,ENSG00000019582,ENSG00000019991,ENSG00000019995,ENSG00000020129,ENSG00000020181,ENSG00000020219,ENSG00000020256,ENSG00000020426,ENSG00000020577,ENSG00000020633,ENSG00000020922,ENSG00000021300,ENSG00000021355,ENSG00000021461,ENSG00000021488,ENSG00000021574,ENSG00000021645,ENSG00000021762,ENSG00000021776,ENSG00000021826,ENSG00000021852,ENSG00000022267,ENSG00000022277,ENSG00000022355,ENSG00000022556,ENSG00000022567,ENSG00000022840,ENSG00000022976,ENSG00000023041,ENSG00000023171,ENSG00000023191,ENSG00000023228,ENSG00000023287,ENSG00000023318,ENSG00000023330,ENSG00000023445,ENSG00000023516,ENSG00000023572,ENSG00000023608,ENSG00000023697,ENSG00000023734,ENSG00000023839,ENSG00000023892,ENSG00000023902,ENSG00000023909,ENSG00000024048,ENSG00000024422,ENSG00000024526,ENSG00000024862,ENSG00000025039,ENSG00000025156,ENSG00000025293,ENSG00000025423,ENSG00000025434,ENSG00000025708,ENSG00000025770,ENSG00000025772,ENSG00000025796,ENSG00000025800,ENSG00000026025,ENSG00000026036,ENSG00000026103,ENSG00000026297,ENSG00000026508,ENSG00000026559,ENSG00000026652,ENSG00000026751,ENSG00000026950,ENSG00000027001,ENSG00000027075,ENSG00000027644,ENSG00000027697,ENSG00000027847,ENSG00000027869,ENSG00000028116,ENSG00000028137,ENSG00000028203,ENSG00000028277,ENSG00000028310,ENSG00000028528,ENSG00000028839,ENSG00000029153,ENSG00000029363,ENSG00000029364,ENSG00000029534,ENSG00000029559,ENSG00000029639,ENSG00000029725,ENSG00000029993,ENSG00000030066,ENSG00000030110,ENSG00000030304,ENSG00000030419,ENSG00000030582,ENSG00000031003,ENSG00000031081,ENSG00000031691,ENSG00000031698,ENSG00000031823,ENSG00000032219,ENSG00000032389,ENSG00000032444,ENSG00000032742,ENSG00000033011,ENSG00000033030
0,0,B cell,1.8031496909539213,1.5809383392333984,1.7874810388326705,1.7679605731392567,1.841447728150152,1.815314319163146,1.922680391937756,1.7507557862112078,1.7331249004781335,1.7594669959101366,1.71148674876851,1.8051454972347851,1.7582223207715677,1.7196556471729976,1.8405383244748872,1.9468875876935685,1.821823068995024,1.6940467957863563,1.7557642303711043,1.7268172429542157,1.7272283935546875,1.7501163518660958,1.8105794056924145,2.0128724462282013,1.7812249588064917,1.877347963260308,1.751403468975026,1.9868776163761064,1.8026915546120728,1.7825402663543255,1.7525070274348715,1.884204845867069,1.7501040096923235,1.8224107707217132,1.7487058619658151,1.7616058322921488,1.7732034417685374,1.7741239049452304,1.7336788687258704,1.9092976509330013,1.8718884802630824,1.7514122624616133,1.8086979116097528,1.7347916887778725,1.9050982106716785,1.7409868237099924,1.7740808154841117,1.7442049996702254,1.82917637490153,1.8183264118830849,1.8925833256293485,1.926197361723131,1.7079250378818582,1.8132922229165331,1.7471815529585637,1.8008201836730002,1.7596651658635472,1.860126108227309,1.7173215373994084,1.8419525692285843,1.885352700385528,1.705134380619866,1.7955297603654845,1.8684921059466104,1.9271861503182608,1.7795305009875135,1.8342831989784227,1.8186757513841367,2.0113700348636305,1.8608244598046997,1.7779305469524038,1.7035854689414014,1.892438024645546,1.7628175287136776,1.838613233140066,2.0693299391788904,1.7920048591199669,1.753429189100638,1.797989591157443,1.6778051551972408,1.8489762897710804,1.8626230512209172,1.7716901407367511,1.7483956423052065,1.89214464816726,1.7764295644979244,1.7780008981360198,1.7811726031386057,1.7166312879147307,1.743974109259825,1.835207177370308,1.7892131485517213,1.8018872807588788,1.7706619352386987,1.99336274996657,1.68230718716432,1.7244019038859248,1.726992257675273,1.833027583500117,1.7613637079578854,1.9454874559686708,1.7801571774190834,1.7843507806845356,1.8178517484968264,1.715276132461943,1.8705863623584045,1.7235199697632284,1.7996207497578869,1.7120337375963426,1.8019356646302904,1.749478622369352,1.8615921872159464,1.826548242713273,1.8631436443914835,1.793146624022535,1.7739230113669449,1.8620070863521,1.7447102851223983,1.8947678562900807,1.9598088349614824,,1.753722267482877,2.017707732593636,2.050722408738936,1.6699491099882338,1.844070581790832,1.9950929028647288,1.694559019400328,1.8238934335766808,1.6979198048989863,1.8439541635949628,1.7854477840030267,1.819887128553132,1.7247628671189954,1.8605697697402908,1.910873677364917,1.7696495685701894,1.9122007147906388,1.7847595400642808,1.7909050999180784,1.6874380740752652,1.821384049677001,1.741150489118364,1.7312965564469471,2.0361100607857967,1.7590968345967573,1.7256555384241008,1.710205712124741,1.8259420676424925,1.7873834305860865,1.707656257292377,1.8809455144579907,1.7744449657253187,1.7836943131961978,1.7985625637638805,1.74775544809702,1.793649313942384,1.7535238037045426,1.718451744436824,2.0322579429344403,1.7541750767025737,1.7664417843099902,1.8884718832729943,1.6645711136873085,1.7554722707038983,1.9207264799321635,1.7692480184039314,1.739650036761563,1.8439778304268168,1.8445865351041333,1.9101244939657351,1.7113976661042405,1.8540542928539976,1.8582172905907175,1.798433658803732,1.7392679563608289,1.985564997053554,2.234300715147311,1.7400763784332092,1.7236857636686898,1.7566089821595998,1.740666269522516,1.7047331563131716,1.7103991907938576,1.7799353232289572,1.822015846865678,1.728041628435817,1.718549827359994,1.7506267785968217,1.7777127538509667,1.823563793385536,1.842264352686225,1.77736361852951,1.773432873724038,1.8417488467415832,1.9160559336344405,1.792597388491376,1.9050747748451948,1.7912958414867672,1.831039205559377,1.812952779778344,1.914902581108941,1.7848827024529017,1.8159291823001928,2.0478789586396444,1.858070015907288,1.8058977447805804,1.8064532260541049,1.8098386317064936,1.879660949528592,1.746944481614544,1.7912896373972582,1.8569487166926104,1.7425358901351629,1.8294588994359189,1.7867811073306556,1.724186556561168,1.9080328210715216,1.7185527360265316,1.867342434755828,1.7938056054217764,1.7670352549100108,1.8112128089119108,1.9701728480388248,1.729028672612635,1.8339830754828503,1.805678146356872,1.7123752142963466,1.761085027719183,1.989197299238311,2.9308734806915284,1.87099765448672,1.80744639055444,1.826197191230663,1.7686638306473577,2.1710712718963623,1.924444828179518,1.8936501987340784,1.7928568804128218,1.846971264278785,1.6873146404109696,1.7858232334939024,1.779085317839891,1.7502337872317713,1.8007231359097102,1.7579832293202289,1.7557902401873031,1.7027593602872717,1.7186133124981358,1.8507049384773588,1.7596746673567456,1.7881682526401892,2.016654568273832,2.045040845870972,1.7998041970409044,1.750096621169359,1.8129106424708528,1.7488264804621063,1.7710846846182868,1.731737984633561,1.932771031882032,1.720002158502351,1.88872987714806,1.8722736937874944,1.9005781451956631,1.75684829334214,1.854901677378479,1.6980851267368542,1.8048969946918447,1.7097383180788337,1.8260594085306396,1.8612524763831544,1.8400647769040197,1.775781821951525,1.7346024722308602,1.747796377929444,1.7270310518514371,1.8866121852837892,1.778174343297187,1.851992122332255,1.7519431799707614,1.7681223150485772,1.731212843582583,1.7295165037159592,1.7597502142262018,1.7664561873296745,1.7227614600366197,1.848601456495453,1.7395182334656547,1.786370883767744,1.7931811897263534,1.7806289391481709,1.8562763005138707,1.7656588279368588,1.7465638213797754,1.7597920124686104,1.933627518210545,1.8459007167771304,1.737130852347404,1.7511460077116547,2.0491309086587672,1.723538476650501,1.7252743714232783,1.760182136184523,1.8174337067250472,1.791560888516634,2.1715132931087604,1.7540922014927491,1.7481997420838629,1.7796046482321368,1.809418619840501,1.8956801289054936,1.8150265442011968,1.7334005528591026,1.723569896396937,1.9351556943064148,1.8307561277895263,2.039739753887205,1.8307111516485253,1.829649491006731,1.7332456249926664,1.743505073923764,1.722496177228317,1.786446642974278,1.7340951422820852,1.8307854778518224,1.7519943301649208,1.7882377160797993,1.964202255775122,1.7529724720768023,1.7557821749905087,1.83439372769367,1.7971138005535965,1.682441506500384,1.925136847002114,1.8340501491885053,1.7229733868544848,1.709823644850697,1.7246518970148093,1.770193604978954,1.7077532100849062,1.847093678013924,1.7917750733330235,1.7151562572980168,1.7619387585190136,1.7905629323405836,1.769061850854082,1.7408569082137055,1.7737487513616292,1.8040809294972835,1.7976544718210603,1.7667314332221524,1.7806597525851586,1.7163739062332524,1.7813011406293808,1.8007119108420078,1.771077440740579,1.7538998227254543,1.7900076377009997,1.84777640468884,1.7308671459108782,1.7759602877687148,1.748404733512923,1.7553262824149176,1.8337403876837832,1.7288694484486773,1.7741906651744137,1.7600193743879322,1.7019243655235423,2.1001673236725824,1.7834806613272505,1.7073586694172411,1.7481364492958087,1.844011490548674,1.724156833303047,1.7675611020364563,1.8264409864073876,1.976949128436191,1.8316749105531924,1.857127687418336,1.763831609820424,,1.744706749856896,1.872819289647768,1.7462626464882194,1.700562014614222,1.7620907676895652,1.8079375635786892,1.916650015925748,1.896611381565745,1.7694367973677854,1.9970963113637084,1.818350993202608,4.134922026941814,1.822719540400742,1.7873779368625946,1.6940299819794875,1.7770545767723414,2.033698081970215,1.7567583750181357,1.7771057010698954,1.7799342236838458,1.8594558473429608,1.7416361844986834,1.728060488474269,1.8120718699913825,1.9442496152886215,1.87002975650718,1.746060195031686,1.9873766636028043,1.783072435272559,1.790727279315376,1.743628656556358,1.880549645124798,1.8116809055125915,1.796389477531135,1.9462486388554816,1.7803775365173755,1.7989372747585275,1.7979976281108587,1.768161535636574,1.7784828309992504,1.7868731910110949,1.795330650806491,1.7690442259888248,1.822182228479035,1.775323328444364,1.8007985044593664,2.171228549349915,1.7710999265585503,1.7055881763066658,1.808832553732368,1.7831597687009526,1.795955188099532,1.8320847344568,1.7397176625590791,1.8204368414855403,1.7727977701390842,1.7840285403967673,1.7684819599204151,1.755012529045708,1.8167266021234767,1.7390420748502078,1.7462427844307258,1.8589829584307245,1.791787658177569,1.702963304689214,1.8768885710616503,1.742668424395793,1.7471323185263703,1.8082512654936265,1.7604327989155035,2.3412384027437683,1.610995373637209,1.7245827083269558,1.9037783507575017,1.971303383953244,1.8035488566056983,1.7364418370538526,1.8620869619990887,1.810885877636812,1.8339405808163212,1.7448550199830952,1.8720219592253369,1.8083844557617403,1.694779435937945,1.793603365355232,1.765382901058691,1.8006007739372638,1.7911428473231414,1.9756301635574376,1.795998772197807,1.7684418481025557,1.815657781439621,1.7613863502444738,1.852928684565003,1.764458185815429,1.7240794974317606,2.2285058453956745,1.7638895740366682,1.7935239161963523,1.850954510560922,1.8278762155231816,1.7093749155175004,1.9593657480345836,1.8904957489023768,1.862129004512259,1.785253536440758,1.7899019011631825,1.7622601867448406,1.7779559368343905,1.7174418837519825,1.8187240095672632,1.73078597479648,1.7256990739363354,1.7596105722576654,1.7360569899716407,1.8045750621161627
1,1,B-1 B cell,1.5271215438842771,,1.5401522897538682,1.600382685661316,1.5885420242945352,1.6386476744953384,,1.4472587903340657,1.5478548049926757,1.5101834535598757,,1.5711524618996515,1.55414751685146,1.426626205444336,,,1.535639077425003,1.5917460123697915,1.5318773886858126,1.6870439052581787,,1.5176765010470437,1.5914733870824178,1.661405204152625,1.90655995499004,,1.8463899949017688,,1.5510611231817584,1.6633740763510427,1.6397885066252929,,1.7042103853667698,,,,1.5709359132326568,1.388172268867493,1.6537811855475109,1.678256863256704,,1.6239346981048584,1.6389884894584124,1.5068445205688477,1.5068445205688477,1.6794189171684326,,1.524842450096899,1.5755958557128906,1.5618633271496605,1.7744854481134464,1.848674319793856,1.4619081020355225,1.6516913637449726,1.4175752997398376,1.6102136906569566,1.5444233928407942,1.6622920036315918,,1.6065750426037972,2.014408493041992,,,,,1.5087629516919452,,1.4618584002767292,,,1.5854031606154009,1.5267410576343536,,1.712409257888794,1.6703081837693448,2.096379241486782,1.5866913159688314,,1.5875674916407871,1.5111224367505027,,,1.4774292537144251,1.546448267768411,1.6357348991764915,,1.5142951959913429,1.5783135096232097,1.5607154369354248,,1.3993347883224487,1.5519640604654947,1.5510750993739726,,,,1.5590431078886375,1.6929608384768169,1.48478102684021,1.5173044403394065,1.8109458206860245,1.5907627873761312,,1.6453911794556513,1.5674524009227753,1.6586685067961695,1.5298000943093073,1.563762072722117,1.546995679537455,,1.5681659104647458,1.5162624496166768,,,1.6533119201660156,1.627995650486756,,1.6543029811647203,,,,1.6022577455580402,,,1.7238681316375732,1.5962013174658236,,1.5048110882441204,,1.556556224822998,,1.5543363094329834,,1.411410570144653,1.6546038480296086,,1.6202293253412434,,1.483027007844713,,1.5356438159942627,1.6013924377935904,,1.5144042287554058,,1.5720786703745286,1.544297535167373,1.4840368164910211,1.6336330202689544,,1.5846569339434304,,1.5949550516716469,1.577930080039161,1.436304807662964,1.5315097218210043,,,1.5477227105034723,,1.615745242436727,1.4339330196380615,,1.5651048620541892,,,1.6103413325588718,1.6095243726457866,1.6687495137636774,,,1.5780823893017242,,1.4986643195152285,1.6132095310200498,1.5576622713179813,,2.1528755220151354,,1.6048139333724976,,,1.5289417425791425,,1.5945161488629125,,1.6247883637746177,1.5036816880816506,1.4246891736984253,1.4982229471206665,,,1.6056267182032269,,1.6659433959173064,,1.4025630950927734,1.7079415588963418,,1.5989507865905763,1.5964455604553225,,1.571442855942634,1.606408401771828,,,1.7892638444900513,1.5989582538604736,,1.7571470025665696,1.6440070867538452,1.5561151608588204,,1.5013997554779053,,1.5832731596002274,1.5443136096000671,1.6705820560455322,1.546643230048093,,1.3993347883224487,1.5706465029633128,,2.259601305692624,1.6332396268844604,,1.5824641916486952,1.6717248984745572,1.6565249462922416,1.790820528553726,2.282903480476756,1.6372003161077382,1.5796181758244834,1.6480700056328537,,,,,1.6188363830248516,1.670056971641196,,1.6106691333380612,,1.5550653652711348,1.55560388829973,1.5506874322891235,1.596026080626029,1.5528672337532043,1.536321026392472,1.625739203058676,1.5795900761357171,1.5918137102045566,1.738074806242278,,1.6021231512228646,1.4882172346115112,,1.5057518482208252,,1.676142128308614,1.6676827669143677,1.5571534236272175,,1.5921079288600617,,1.639901638031006,1.499518632888794,1.5350797176361084,1.6614346523303607,1.5906503200531006,1.4719372987747192,1.5155013932122126,1.5563553120845404,1.4684536457061768,1.599589906557642,1.5717436847014306,1.5712264544434018,,,,1.8054094314575195,1.5345179239908855,1.599037934813583,1.5644984245300293,1.6308201352755227,,1.5601473760604858,1.7107893228530884,1.5496961321149554,1.534019094295603,1.5558349915913174,1.5648176801914884,1.4285969734191897,,1.710643966992696,1.5715106404345969,1.6932288834026883,1.500172734260559,,1.556390937870624,1.478343486785889,,1.5693413402353014,1.559443990389506,1.6116816997528076,1.4748563766479492,1.7358378957819056,1.6007480309850857,,1.4750512838363647,1.5591681080176727,1.6651710747623256,,1.4552016258239746,1.5251436034838357,,1.6436392466227214,,1.6196831092465964,1.5973436122060147,1.5070121841771262,1.555374851933232,1.6033576008423354,1.500885156670002,1.5381715893745422,1.5671720772398854,1.4689514769448175,,,1.6115118220178963,1.4736973206202189,1.5495593317553529,1.5168169021606446,,1.7509223680010986,,1.5220899316999648,1.5590521971384683,1.5755532582600913,1.5924391746520996,1.575917899608612,1.723489761352539,,1.6069004535675049,1.5639601850238152,1.5302058251131148,1.4586918354034424,1.5341946624574208,1.7449252268062132,,1.5732485176423214,1.6069884485668606,,1.6868348374511255,1.5716344232099098,1.6074053597450255,1.571789202866731,1.6287410680150831,,1.6597777788034702,1.5563529420118083,,,1.6439298391342163,,1.548181117022479,,1.633558988571167,,,,1.5182028710842133,1.5113109747568767,1.9777755737304688,1.3890758752822876,1.5421379956934187,1.5396525806502293,,1.4163562059402466,,1.5896766238742404,,1.6178521712621057,,1.5290696620941162,1.4275680780410769,,1.5198256969451904,,,,,1.7692686716715496,4.7165747673381775,,1.5515285405245691,,,,1.6361532343758478,1.578554345501794,1.7601789236068726,1.6300497913360594,1.5663582682609558,,1.612659586796017,,,1.506224128935072,,,1.4640774133412735,,,1.7100195288658142,1.6127622905231658,,1.5249568223953247,,1.5919806165092594,1.4257606267929075,1.5952887217203775,1.452779471874237,1.641349173401922,1.5905545464268436,1.6669331892069443,1.580817272920464,1.5398094654083252,2.056372042358243,1.544275605160257,1.6066774300166538,1.5562380452950797,1.5946194941347296,1.6193361148916412,,1.6252688852357275,1.6991694375184865,1.461231350898743,1.5119904412163627,,,1.6803875827789303,1.843962788581848,1.5656938552856443,1.6217468358427256,,,1.716433362718356,1.484713461663988,1.5801344474156698,1.639325533554568,1.5588547827183517,2.242565334362425,,1.498165726661682,1.7803131559132457,1.8332234230648716,,1.5422048568725586,1.7936810881331349,1.4519182699067252,1.561085859934489,1.3912849426269531,,1.6350953087752391,1.5820329851574368,1.4997770190238953,1.5902068191104466,1.641231489358125,1.638555539449056,1.785688731729861,1.5912777003787812,1.564458552273837,1.566652965003794,,1.6668181937552575,1.6480764627456663,1.5697744687398274,,1.5167293175428855,1.6376476754812082,1.6450738183089664,1.6027615187344728,1.5893606570633976,,1.6004412383823603,1.7071836381783694,1.629683524472681,1.7667858600616455,1.5419399738311768,1.535878246460214,1.5421480388868425,1.648488143257711,1.524431757437877,1.555321534474691,1.5088104274537828,1.525936762491862,1.6001245224917378
